bridge_product_type_metric_id,product_type_code,metric_code,is_required,sort_order,is_active
252,mf_skyscraper,bls_qcew_allocated_county_soc_estimated_employment,0,25,1
342,mf_skyscraper,cybersyn_irs_migration_by_characteristic_value,0,26,1
351,mf_skyscraper,cybersyn_irs_od_migration_value,0,27,1
360,mf_skyscraper,cybersyn_irs_migration_by_characteristic_value_cbsa,0,28,1
369,mf_skyscraper,cybersyn_irs_od_migration_value_cbsa,0,29,1
180,mf_skyscraper,cybersyn_fhfa_mortgage_performance_value_county,0,30,1
189,mf_skyscraper,cybersyn_fhfa_mortgage_performance_value_cbsa,0,31,1
405,mf_skyscraper,pretium_epoch_gwa_crosswalk_exposure_weight,0,32,1
414,mf_skyscraper,dol_onet_soc_gwa_activity_risk_score,0,33,1
423,mf_skyscraper,dol_onet_soc_work_context_friction_index,0,34,1
432,mf_skyscraper,dol_onet_soc_ai_friction_adjusted_exposure,0,35,1
441,mf_skyscraper,county_ai_replacement_risk_combined_score,0,36,1
171,mf_skyscraper,freddie_mac_housing_timeseries_value,0,37,1
270,mf_skyscraper,progress_fund_spine_property_number,0,38,1
279,mf_skyscraper,progress_fund_spine_cap_rate,0,39,1
288,mf_skyscraper,progress_fund_spine_gross_yield,0,40,1
297,mf_skyscraper,progress_fund_spine_home_condition_score,0,41,1
306,mf_skyscraper,progress_fund_spine_yardi_tier,0,42,1
315,mf_skyscraper,progress_fund_spine_yardi_property_status,0,43,1
117,mf_skyscraper,progress_acquisition_uw_acquisition_purchase_price,0,44,1
126,mf_skyscraper,progress_acquisition_uw_acquisition_cap_rate,0,45,1
135,mf_skyscraper,progress_acquisition_uw_acquisition_net_yield,0,46,1
144,mf_skyscraper,progress_acquisition_uw_fdd_purchase_price,0,47,1
153,mf_skyscraper,progress_acquisition_uw_fdd_closing_date,0,48,1
162,mf_skyscraper,progress_acquisition_uw_fdd_stabilized,0,49,1
621,mf_skyscraper,zillow_rental_forecasts_observe,0,50,0
639,mf_skyscraper,markerr_rent_listings_county_cnt_multi_family,0,51,0
531,mf_skyscraper,markerr_rent_sfr_observe,0,52,0
504,mf_skyscraper,costar_mf_market_cbsa_monthly_observe,0,53,0
450,mf_skyscraper,rent_median_psf_zip_monthly_planned,0,54,0
567,mf_skyscraper,yardi_matrix_submarketmatch_zipzcta_bh_observe,0,55,0
648,mf_skyscraper,cherre_vacant_h3_r8_mf_vacant_parcels,0,56,0
603,mf_skyscraper,zillow_market_heat_index_observe,0,57,0
558,mf_skyscraper,realtor_inventory_cbsa_observe,0,58,0
612,mf_skyscraper,zillow_new_construction_observe,0,59,0
468,mf_skyscraper,supply_pipeline_under_construction_units_county_planned,0,60,0
594,mf_skyscraper,zillow_home_values_forecasts_observe,0,61,0
585,mf_skyscraper,zillow_home_values_observe,0,62,0
630,mf_skyscraper,zillow_sales_observe,0,63,0
513,mf_skyscraper,fhfa_house_price_observe,0,64,0
522,mf_skyscraper,fhfa_uniform_appraisal_observe,0,65,0
477,mf_skyscraper,cherre_recorder_sale_transactions_county_planned,0,66,0
540,mf_skyscraper,oxford_amreg_quarterly_observe,0,67,0
549,mf_skyscraper,oxford_wdmarco_quarterly_observe,0,68,0
576,mf_skyscraper,zillow_affordability_observe,0,69,0
459,mf_skyscraper,cybersyn_acs5_median_household_income_county_planned,0,70,0
486,mf_skyscraper,census_pep_cbsa_annual_observe,0,71,0
495,mf_skyscraper,census_pep_county_annual_observe,0,72,0
44,mf_tower,zillow_rentals_metric_value,0,1,1
99,mf_tower,markerr_rent_property_cbsa_avg_rent_effective,0,2,1
100,mf_tower,markerr_rent_property_cbsa_avg_rent_asking,0,3,1
101,mf_tower,yardi_matrix_marketperformance_bh_datavalue,0,4,1
102,mf_tower,costar_scenarios_market_effective_rent_per_unit,0,5,1
103,mf_tower,costar_scenarios_market_asking_rent_per_unit,0,6,1
35,mf_tower,cybersyn_hud_timeseries_value,0,7,1
26,mf_tower,cybersyn_hud_timeseries_value_cbsa,1,8,1
53,mf_tower,zillow_days_on_market_and_price_cuts_metric_value,0,9,1
62,mf_tower,zillow_for_sale_listings_metric_value,0,10,1
377,mf_tower,bps_permits_measure_value,0,11,1
8,mf_tower,cybersyn_fhfa_house_price_timeseries_value,1,12,1
17,mf_tower,cybersyn_fhfa_house_price_timeseries_value_cbsa,1,13,1
323,mf_tower,cybersyn_fhfa_uniform_appraisal_value_county,0,14,1
332,mf_tower,cybersyn_fhfa_uniform_appraisal_value_cbsa,0,15,1
386,mf_tower,bls_laus_unemployment_rate_county,0,16,1
395,mf_tower,bls_laus_unemployed_persons_county,0,17,1
197,mf_tower,bls_laus_employment_persons_county,0,18,1
206,mf_tower,bls_laus_labor_force_persons_county,0,19,1
215,mf_tower,lehd_lodes_od_bg_jobs_total,0,20,1
224,mf_tower,bls_qcew_county_naics_employment,0,21,1
233,mf_tower,bls_qcew_county_naics_total_wages,0,22,1
242,mf_tower,bls_qcew_county_naics_establishments,0,23,1
260,mf_tower,bls_qcew_county_naics_avg_weekly_wage,0,24,1
251,mf_tower,bls_qcew_allocated_county_soc_estimated_employment,0,25,1
341,mf_tower,cybersyn_irs_migration_by_characteristic_value,0,26,1
350,mf_tower,cybersyn_irs_od_migration_value,0,27,1
359,mf_tower,cybersyn_irs_migration_by_characteristic_value_cbsa,0,28,1
368,mf_tower,cybersyn_irs_od_migration_value_cbsa,0,29,1
179,mf_tower,cybersyn_fhfa_mortgage_performance_value_county,0,30,1
188,mf_tower,cybersyn_fhfa_mortgage_performance_value_cbsa,0,31,1
404,mf_tower,pretium_epoch_gwa_crosswalk_exposure_weight,0,32,1
413,mf_tower,dol_onet_soc_gwa_activity_risk_score,0,33,1
422,mf_tower,dol_onet_soc_work_context_friction_index,0,34,1
431,mf_tower,dol_onet_soc_ai_friction_adjusted_exposure,0,35,1
440,mf_tower,county_ai_replacement_risk_combined_score,0,36,1
170,mf_tower,freddie_mac_housing_timeseries_value,0,37,1
269,mf_tower,progress_fund_spine_property_number,0,38,1
278,mf_tower,progress_fund_spine_cap_rate,0,39,1
287,mf_tower,progress_fund_spine_gross_yield,0,40,1
296,mf_tower,progress_fund_spine_home_condition_score,0,41,1
305,mf_tower,progress_fund_spine_yardi_tier,0,42,1
314,mf_tower,progress_fund_spine_yardi_property_status,0,43,1
116,mf_tower,progress_acquisition_uw_acquisition_purchase_price,0,44,1
125,mf_tower,progress_acquisition_uw_acquisition_cap_rate,0,45,1
134,mf_tower,progress_acquisition_uw_acquisition_net_yield,0,46,1
143,mf_tower,progress_acquisition_uw_fdd_purchase_price,0,47,1
152,mf_tower,progress_acquisition_uw_fdd_closing_date,0,48,1
161,mf_tower,progress_acquisition_uw_fdd_stabilized,0,49,1
620,mf_tower,zillow_rental_forecasts_observe,0,50,0
638,mf_tower,markerr_rent_listings_county_cnt_multi_family,0,51,0
530,mf_tower,markerr_rent_sfr_observe,0,52,0
503,mf_tower,costar_mf_market_cbsa_monthly_observe,0,53,0
449,mf_tower,rent_median_psf_zip_monthly_planned,0,54,0
566,mf_tower,yardi_matrix_submarketmatch_zipzcta_bh_observe,0,55,0
647,mf_tower,cherre_vacant_h3_r8_mf_vacant_parcels,0,56,0
602,mf_tower,zillow_market_heat_index_observe,0,57,0
557,mf_tower,realtor_inventory_cbsa_observe,0,58,0
611,mf_tower,zillow_new_construction_observe,0,59,0
467,mf_tower,supply_pipeline_under_construction_units_county_planned,0,60,0
593,mf_tower,zillow_home_values_forecasts_observe,0,61,0
584,mf_tower,zillow_home_values_observe,0,62,0
629,mf_tower,zillow_sales_observe,0,63,0
512,mf_tower,fhfa_house_price_observe,0,64,0
521,mf_tower,fhfa_uniform_appraisal_observe,0,65,0
476,mf_tower,cherre_recorder_sale_transactions_county_planned,0,66,0
539,mf_tower,oxford_amreg_quarterly_observe,0,67,0
548,mf_tower,oxford_wdmarco_quarterly_observe,0,68,0
575,mf_tower,zillow_affordability_observe,0,69,0
458,mf_tower,cybersyn_acs5_median_household_income_county_planned,0,70,0
485,mf_tower,census_pep_cbsa_annual_observe,0,71,0
494,mf_tower,census_pep_county_annual_observe,0,72,0
38,sf_scattered,zillow_rentals_metric_value,0,1,1
69,sf_scattered,markerr_rent_property_cbsa_avg_rent_effective,0,2,1
70,sf_scattered,markerr_rent_property_cbsa_avg_rent_asking,0,3,1
71,sf_scattered,yardi_matrix_marketperformance_bh_datavalue,0,4,1
72,sf_scattered,costar_scenarios_market_effective_rent_per_unit,0,5,1
73,sf_scattered,costar_scenarios_market_asking_rent_per_unit,0,6,1
29,sf_scattered,cybersyn_hud_timeseries_value,0,7,1
20,sf_scattered,cybersyn_hud_timeseries_value_cbsa,1,8,1
47,sf_scattered,zillow_days_on_market_and_price_cuts_metric_value,0,9,1
56,sf_scattered,zillow_for_sale_listings_metric_value,0,10,1
371,sf_scattered,bps_permits_measure_value,0,11,1
2,sf_scattered,cybersyn_fhfa_house_price_timeseries_value,1,12,1
11,sf_scattered,cybersyn_fhfa_house_price_timeseries_value_cbsa,1,13,1
317,sf_scattered,cybersyn_fhfa_uniform_appraisal_value_county,0,14,1
326,sf_scattered,cybersyn_fhfa_uniform_appraisal_value_cbsa,0,15,1
380,sf_scattered,bls_laus_unemployment_rate_county,0,16,1
389,sf_scattered,bls_laus_unemployed_persons_county,0,17,1
191,sf_scattered,bls_laus_employment_persons_county,0,18,1
200,sf_scattered,bls_laus_labor_force_persons_county,0,19,1
209,sf_scattered,lehd_lodes_od_bg_jobs_total,0,20,1
218,sf_scattered,bls_qcew_county_naics_employment,0,21,1
227,sf_scattered,bls_qcew_county_naics_total_wages,0,22,1
236,sf_scattered,bls_qcew_county_naics_establishments,0,23,1
254,sf_scattered,bls_qcew_county_naics_avg_weekly_wage,0,24,1
245,sf_scattered,bls_qcew_allocated_county_soc_estimated_employment,0,25,1
335,sf_scattered,cybersyn_irs_migration_by_characteristic_value,0,26,1
344,sf_scattered,cybersyn_irs_od_migration_value,0,27,1
353,sf_scattered,cybersyn_irs_migration_by_characteristic_value_cbsa,0,28,1
362,sf_scattered,cybersyn_irs_od_migration_value_cbsa,0,29,1
173,sf_scattered,cybersyn_fhfa_mortgage_performance_value_county,0,30,1
182,sf_scattered,cybersyn_fhfa_mortgage_performance_value_cbsa,0,31,1
398,sf_scattered,pretium_epoch_gwa_crosswalk_exposure_weight,0,32,1
407,sf_scattered,dol_onet_soc_gwa_activity_risk_score,0,33,1
416,sf_scattered,dol_onet_soc_work_context_friction_index,0,34,1
425,sf_scattered,dol_onet_soc_ai_friction_adjusted_exposure,0,35,1
434,sf_scattered,county_ai_replacement_risk_combined_score,0,36,1
164,sf_scattered,freddie_mac_housing_timeseries_value,0,37,1
263,sf_scattered,progress_fund_spine_property_number,0,38,1
272,sf_scattered,progress_fund_spine_cap_rate,0,39,1
281,sf_scattered,progress_fund_spine_gross_yield,0,40,1
290,sf_scattered,progress_fund_spine_home_condition_score,0,41,1
299,sf_scattered,progress_fund_spine_yardi_tier,0,42,1
308,sf_scattered,progress_fund_spine_yardi_property_status,0,43,1
110,sf_scattered,progress_acquisition_uw_acquisition_purchase_price,0,44,1
119,sf_scattered,progress_acquisition_uw_acquisition_cap_rate,0,45,1
128,sf_scattered,progress_acquisition_uw_acquisition_net_yield,0,46,1
137,sf_scattered,progress_acquisition_uw_fdd_purchase_price,0,47,1
146,sf_scattered,progress_acquisition_uw_fdd_closing_date,0,48,1
155,sf_scattered,progress_acquisition_uw_fdd_stabilized,0,49,1
614,sf_scattered,zillow_rental_forecasts_observe,0,50,0
632,sf_scattered,markerr_rent_listings_county_cnt_multi_family,0,51,0
524,sf_scattered,markerr_rent_sfr_observe,0,52,0
497,sf_scattered,costar_mf_market_cbsa_monthly_observe,0,53,0
443,sf_scattered,rent_median_psf_zip_monthly_planned,0,54,0
560,sf_scattered,yardi_matrix_submarketmatch_zipzcta_bh_observe,0,55,0
641,sf_scattered,cherre_vacant_h3_r8_mf_vacant_parcels,0,56,0
596,sf_scattered,zillow_market_heat_index_observe,0,57,0
551,sf_scattered,realtor_inventory_cbsa_observe,0,58,0
605,sf_scattered,zillow_new_construction_observe,0,59,0
461,sf_scattered,supply_pipeline_under_construction_units_county_planned,0,60,0
587,sf_scattered,zillow_home_values_forecasts_observe,0,61,0
578,sf_scattered,zillow_home_values_observe,0,62,0
623,sf_scattered,zillow_sales_observe,0,63,0
506,sf_scattered,fhfa_house_price_observe,0,64,0
515,sf_scattered,fhfa_uniform_appraisal_observe,0,65,0
470,sf_scattered,cherre_recorder_sale_transactions_county_planned,0,66,0
533,sf_scattered,oxford_amreg_quarterly_observe,0,67,0
542,sf_scattered,oxford_wdmarco_quarterly_observe,0,68,0
569,sf_scattered,zillow_affordability_observe,0,69,0
452,sf_scattered,cybersyn_acs5_median_household_income_county_planned,0,70,0
479,sf_scattered,census_pep_cbsa_annual_observe,0,71,0
488,sf_scattered,census_pep_county_annual_observe,0,72,0
39,townhome,zillow_rentals_metric_value,0,1,1
74,townhome,markerr_rent_property_cbsa_avg_rent_effective,0,2,1
75,townhome,markerr_rent_property_cbsa_avg_rent_asking,0,3,1
76,townhome,yardi_matrix_marketperformance_bh_datavalue,0,4,1
77,townhome,costar_scenarios_market_effective_rent_per_unit,0,5,1
78,townhome,costar_scenarios_market_asking_rent_per_unit,0,6,1
30,townhome,cybersyn_hud_timeseries_value,0,7,1
21,townhome,cybersyn_hud_timeseries_value_cbsa,1,8,1
48,townhome,zillow_days_on_market_and_price_cuts_metric_value,0,9,1
57,townhome,zillow_for_sale_listings_metric_value,0,10,1
372,townhome,bps_permits_measure_value,0,11,1
3,townhome,cybersyn_fhfa_house_price_timeseries_value,1,12,1
12,townhome,cybersyn_fhfa_house_price_timeseries_value_cbsa,1,13,1
318,townhome,cybersyn_fhfa_uniform_appraisal_value_county,0,14,1
327,townhome,cybersyn_fhfa_uniform_appraisal_value_cbsa,0,15,1
381,townhome,bls_laus_unemployment_rate_county,0,16,1
390,townhome,bls_laus_unemployed_persons_county,0,17,1
192,townhome,bls_laus_employment_persons_county,0,18,1
201,townhome,bls_laus_labor_force_persons_county,0,19,1
210,townhome,lehd_lodes_od_bg_jobs_total,0,20,1
219,townhome,bls_qcew_county_naics_employment,0,21,1
228,townhome,bls_qcew_county_naics_total_wages,0,22,1
237,townhome,bls_qcew_county_naics_establishments,0,23,1
255,townhome,bls_qcew_county_naics_avg_weekly_wage,0,24,1
246,townhome,bls_qcew_allocated_county_soc_estimated_employment,0,25,1
336,townhome,cybersyn_irs_migration_by_characteristic_value,0,26,1
345,townhome,cybersyn_irs_od_migration_value,0,27,1
354,townhome,cybersyn_irs_migration_by_characteristic_value_cbsa,0,28,1
363,townhome,cybersyn_irs_od_migration_value_cbsa,0,29,1
174,townhome,cybersyn_fhfa_mortgage_performance_value_county,0,30,1
183,townhome,cybersyn_fhfa_mortgage_performance_value_cbsa,0,31,1
399,townhome,pretium_epoch_gwa_crosswalk_exposure_weight,0,32,1
408,townhome,dol_onet_soc_gwa_activity_risk_score,0,33,1
417,townhome,dol_onet_soc_work_context_friction_index,0,34,1
426,townhome,dol_onet_soc_ai_friction_adjusted_exposure,0,35,1
435,townhome,county_ai_replacement_risk_combined_score,0,36,1
165,townhome,freddie_mac_housing_timeseries_value,0,37,1
264,townhome,progress_fund_spine_property_number,0,38,1
273,townhome,progress_fund_spine_cap_rate,0,39,1
282,townhome,progress_fund_spine_gross_yield,0,40,1
291,townhome,progress_fund_spine_home_condition_score,0,41,1
300,townhome,progress_fund_spine_yardi_tier,0,42,1
309,townhome,progress_fund_spine_yardi_property_status,0,43,1
111,townhome,progress_acquisition_uw_acquisition_purchase_price,0,44,1
120,townhome,progress_acquisition_uw_acquisition_cap_rate,0,45,1
129,townhome,progress_acquisition_uw_acquisition_net_yield,0,46,1
138,townhome,progress_acquisition_uw_fdd_purchase_price,0,47,1
147,townhome,progress_acquisition_uw_fdd_closing_date,0,48,1
156,townhome,progress_acquisition_uw_fdd_stabilized,0,49,1
615,townhome,zillow_rental_forecasts_observe,0,50,0
633,townhome,markerr_rent_listings_county_cnt_multi_family,0,51,0
525,townhome,markerr_rent_sfr_observe,0,52,0
498,townhome,costar_mf_market_cbsa_monthly_observe,0,53,0
444,townhome,rent_median_psf_zip_monthly_planned,0,54,0
561,townhome,yardi_matrix_submarketmatch_zipzcta_bh_observe,0,55,0
642,townhome,cherre_vacant_h3_r8_mf_vacant_parcels,0,56,0
597,townhome,zillow_market_heat_index_observe,0,57,0
552,townhome,realtor_inventory_cbsa_observe,0,58,0
606,townhome,zillow_new_construction_observe,0,59,0
462,townhome,supply_pipeline_under_construction_units_county_planned,0,60,0
588,townhome,zillow_home_values_forecasts_observe,0,61,0
579,townhome,zillow_home_values_observe,0,62,0
624,townhome,zillow_sales_observe,0,63,0
507,townhome,fhfa_house_price_observe,0,64,0
516,townhome,fhfa_uniform_appraisal_observe,0,65,0
471,townhome,cherre_recorder_sale_transactions_county_planned,0,66,0
534,townhome,oxford_amreg_quarterly_observe,0,67,0
543,townhome,oxford_wdmarco_quarterly_observe,0,68,0
570,townhome,zillow_affordability_observe,0,69,0
453,townhome,cybersyn_acs5_median_household_income_county_planned,0,70,0
480,townhome,census_pep_cbsa_annual_observe,0,71,0
489,townhome,census_pep_county_annual_observe,0,72,0
649,mf_garden,multifamily_market_ranker_panel_county_monthly_rent_mom_pct_change,1,1,1
650,mf_garden,multifamily_market_ranker_panel_county_monthly_avg_asking_rent,1,2,1
651,mf_garden,multifamily_market_ranker_panel_county_monthly_avg_concession_mom_pct_change,1,3,1
652,mf_garden,multifamily_market_ranker_panel_county_monthly_median_market_ppsf,1,4,1
653,mf_garden,multifamily_market_ranker_panel_county_monthly_market_phase,1,5,1
654,mf_garden,multifamily_market_ranker_panel_county_monthly_median_months_to_completion,1,6,1
655,mf_garden,multifamily_market_ranker_panel_county_monthly_units_garden,1,7,1
656,mf_garden,multifamily_market_ranker_panel_county_monthly_units_under_construction,1,8,1
657,mf_garden,multifamily_market_ranker_panel_county_monthly_total_households,1,9,1
658,mf_garden,multifamily_market_ranker_panel_county_monthly_pct_pre_1980,1,10,1
659,mf_garden,multifamily_market_ranker_panel_county_monthly_renter_share,1,11,1
660,mf_garden,multifamily_market_ranker_panel_county_monthly_pct_25_44,1,12,1
661,mf_garden,multifamily_market_ranker_panel_county_monthly_rent_burden_30_plus_share,1,13,1
662,mf_garden,multifamily_market_ranker_panel_county_monthly_unemployment_rate,1,14,1
663,mf_garden,multifamily_market_ranker_panel_county_monthly_pretium_score,0,15,1
664,mf_garden,multifamily_market_ranker_panel_county_monthly_custom_score,0,16,1
665,mf_garden,multifamily_market_ranker_panel_county_monthly_rent_trend_flag,0,17,1
666,mf_midrise,multifamily_market_ranker_panel_county_monthly_rent_mom_pct_change,1,1,1
667,mf_midrise,multifamily_market_ranker_panel_county_monthly_avg_asking_rent,1,2,1
668,mf_midrise,multifamily_market_ranker_panel_county_monthly_avg_concession_mom_pct_change,1,3,1
669,mf_midrise,multifamily_market_ranker_panel_county_monthly_median_market_ppsf,1,4,1
670,mf_midrise,multifamily_market_ranker_panel_county_monthly_market_phase,1,5,1
671,mf_midrise,multifamily_market_ranker_panel_county_monthly_median_months_to_completion,1,6,1
672,mf_midrise,multifamily_market_ranker_panel_county_monthly_units_garden,1,7,1
673,mf_midrise,multifamily_market_ranker_panel_county_monthly_units_under_construction,1,8,1
674,mf_midrise,multifamily_market_ranker_panel_county_monthly_total_households,1,9,1
675,mf_midrise,multifamily_market_ranker_panel_county_monthly_pct_pre_1980,1,10,1
676,mf_midrise,multifamily_market_ranker_panel_county_monthly_renter_share,1,11,1
677,mf_midrise,multifamily_market_ranker_panel_county_monthly_pct_25_44,1,12,1
678,mf_midrise,multifamily_market_ranker_panel_county_monthly_rent_burden_30_plus_share,1,13,1
679,mf_midrise,multifamily_market_ranker_panel_county_monthly_unemployment_rate,1,14,1
680,mf_midrise,multifamily_market_ranker_panel_county_monthly_pretium_score,0,15,1
681,mf_midrise,multifamily_market_ranker_panel_county_monthly_custom_score,0,16,1
682,mf_midrise,multifamily_market_ranker_panel_county_monthly_rent_trend_flag,0,17,1
683,mf_highrise,multifamily_market_ranker_panel_county_monthly_rent_mom_pct_change,1,1,1
684,mf_highrise,multifamily_market_ranker_panel_county_monthly_avg_asking_rent,1,2,1
685,mf_highrise,multifamily_market_ranker_panel_county_monthly_avg_concession_mom_pct_change,1,3,1
686,mf_highrise,multifamily_market_ranker_panel_county_monthly_median_market_ppsf,1,4,1
687,mf_highrise,multifamily_market_ranker_panel_county_monthly_market_phase,1,5,1
688,mf_highrise,multifamily_market_ranker_panel_county_monthly_median_months_to_completion,1,6,1
689,mf_highrise,multifamily_market_ranker_panel_county_monthly_units_garden,1,7,1
690,mf_highrise,multifamily_market_ranker_panel_county_monthly_units_under_construction,1,8,1
691,mf_highrise,multifamily_market_ranker_panel_county_monthly_total_households,1,9,1
692,mf_highrise,multifamily_market_ranker_panel_county_monthly_pct_pre_1980,1,10,1
693,mf_highrise,multifamily_market_ranker_panel_county_monthly_renter_share,1,11,1
694,mf_highrise,multifamily_market_ranker_panel_county_monthly_pct_25_44,1,12,1
695,mf_highrise,multifamily_market_ranker_panel_county_monthly_rent_burden_30_plus_share,1,13,1
696,mf_highrise,multifamily_market_ranker_panel_county_monthly_unemployment_rate,1,14,1
697,mf_highrise,multifamily_market_ranker_panel_county_monthly_pretium_score,0,15,1
698,mf_highrise,multifamily_market_ranker_panel_county_monthly_custom_score,0,16,1
699,mf_highrise,multifamily_market_ranker_panel_county_monthly_rent_trend_flag,0,17,1
700,mf_tower,multifamily_market_ranker_panel_county_monthly_rent_mom_pct_change,1,1,1
701,mf_tower,multifamily_market_ranker_panel_county_monthly_avg_asking_rent,1,2,1
702,mf_tower,multifamily_market_ranker_panel_county_monthly_avg_concession_mom_pct_change,1,3,1
703,mf_tower,multifamily_market_ranker_panel_county_monthly_median_market_ppsf,1,4,1
704,mf_tower,multifamily_market_ranker_panel_county_monthly_market_phase,1,5,1
705,mf_tower,multifamily_market_ranker_panel_county_monthly_median_months_to_completion,1,6,1
706,mf_tower,multifamily_market_ranker_panel_county_monthly_units_garden,1,7,1
707,mf_tower,multifamily_market_ranker_panel_county_monthly_units_under_construction,1,8,1
708,mf_tower,multifamily_market_ranker_panel_county_monthly_total_households,1,9,1
709,mf_tower,multifamily_market_ranker_panel_county_monthly_pct_pre_1980,1,10,1
710,mf_tower,multifamily_market_ranker_panel_county_monthly_renter_share,1,11,1
711,mf_tower,multifamily_market_ranker_panel_county_monthly_pct_25_44,1,12,1
712,mf_tower,multifamily_market_ranker_panel_county_monthly_rent_burden_30_plus_share,1,13,1
713,mf_tower,multifamily_market_ranker_panel_county_monthly_unemployment_rate,1,14,1
714,mf_tower,multifamily_market_ranker_panel_county_monthly_pretium_score,0,15,1
715,mf_tower,multifamily_market_ranker_panel_county_monthly_custom_score,0,16,1
716,mf_tower,multifamily_market_ranker_panel_county_monthly_rent_trend_flag,0,17,1
717,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_rent_mom_pct_change,1,1,1
718,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_avg_asking_rent,1,2,1
719,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_avg_concession_mom_pct_change,1,3,1
720,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_median_market_ppsf,1,4,1
721,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_market_phase,1,5,1
722,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_median_months_to_completion,1,6,1
723,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_units_garden,1,7,1
724,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_units_under_construction,1,8,1
725,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_total_households,1,9,1
726,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_pct_pre_1980,1,10,1
727,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_renter_share,1,11,1
728,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_pct_25_44,1,12,1
729,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_rent_burden_30_plus_share,1,13,1
730,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_unemployment_rate,1,14,1
731,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_pretium_score,0,15,1
732,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_custom_score,0,16,1
733,mf_skyscraper,multifamily_market_ranker_panel_county_monthly_rent_trend_flag,0,17,1
